country,date,excess_per_million_weekly,excess_per_million_monthly,excess_per_100k_daily_owid,excess_per_100k_daily_economist
DE,2020-03-17,NA,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-18,NA,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-19,NA,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-20,NA,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-21,NA,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-22,-4.17280136603762,NA,-0.05961144808625172,-0.0355922179784031
DE,2020-03-23,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-24,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-25,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-26,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-27,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-28,NA,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-29,3.27888504940574,NA,0.046841214991510574,0.0708604450993612
DE,2020-03-30,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-03-31,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-04-01,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-04-02,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-04-03,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-04-04,NA,NA,0.2917913127261057,0.315810542833954
DE,2020-04-05,20.4253918908274,NA,0.2917913127261057,0.315810542833954
DE,2020-04-06,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-07,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-08,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-09,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-10,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-11,NA,NA,0.3643262367042357,0.388345466812087
DE,2020-04-12,25.502836569296498,NA,0.3643262367042357,0.388345466812087
DE,2020-04-13,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-14,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-15,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-16,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-17,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-18,NA,NA,0.22487529130966144,0.248894521417512
DE,2020-04-19,15.7412703916763,NA,0.22487529130966144,0.248894521417512
DE,2020-04-20,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-21,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-22,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-23,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-24,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-25,NA,NA,0.11409777595714743,0.138117006064997
DE,2020-04-26,7.98684431700032,NA,0.11409777595714743,0.138117006064997
DE,2020-04-27,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-04-28,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-04-29,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-04-30,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-05-01,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-05-02,NA,NA,0.08460705099702515,0.108626281104876
DE,2020-05-03,5.92249356979176,NA,0.08460705099702515,0.108626281104876
DE,2020-05-04,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-05,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-06,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-07,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-08,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-09,NA,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-10,-0.537541678401305,NA,-0.007679166834304357,0.0163400632735461
DE,2020-05-11,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-12,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-13,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-14,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-15,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-16,NA,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-17,-3.10486933976807,NA,-0.044355276282401,-0.0203360461745496
DE,2020-05-18,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-19,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-20,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-21,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-22,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-23,NA,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-24,2.53276289712366,NA,0.036182327101766575,0.0602015572096162
DE,2020-05-25,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-26,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-27,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-28,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-29,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-30,NA,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-05-31,-3.86291037627191,NA,-0.05518443394674157,-0.0311652038388923
DE,2020-06-01,NA,NA,NA,0.0781820454070116
DZ,2020-01-01,NA,NA,NA,-0.00903092700000029
DZ,2020-01-02,NA,NA,NA,-0.00903092700000029
DZ,2020-01-03,NA,NA,NA,-0.00903092700000029
DZ,2020-01-04,NA,NA,NA,-0.00903092700000029
DZ,2020-01-05,NA,NA,NA,-0.00903092700000029
DZ,2020-01-06,NA,NA,NA,-0.00903092700000029
DZ,2020-01-07,NA,NA,NA,-0.00903092700000029
DZ,2020-01-08,NA,NA,NA,-0.00903092700000029
DZ,2020-01-09,NA,NA,NA,-0.00903092700000029
DZ,2020-01-10,NA,NA,NA,-0.00903092700000029
DZ,2020-01-11,NA,NA,NA,-0.00903092700000029
DZ,2020-01-12,NA,NA,NA,-0.00903092700000029
DZ,2020-01-13,NA,NA,NA,-0.00903092700000029
DZ,2020-01-14,NA,NA,NA,-0.00903092700000029
DZ,2020-01-15,NA,NA,NA,-0.00903092700000029
DZ,2020-01-16,NA,NA,NA,-0.00903092700000029
DZ,2020-01-17,NA,NA,NA,-0.00903092700000029
DZ,2020-01-18,NA,NA,NA,-0.00903092700000029
DZ,2020-01-19,NA,NA,NA,-0.00903092700000029
DZ,2020-01-20,NA,NA,NA,-0.0126340090000003
DZ,2020-01-21,NA,NA,NA,-0.0126340090000003
DZ,2020-01-22,NA,NA,NA,-0.0126340090000003
DZ,2020-01-23,NA,NA,NA,-0.0126340090000003
DZ,2020-01-24,NA,NA,NA,-0.0126340090000003
DZ,2020-01-25,NA,NA,NA,-0.0126340090000003
DZ,2020-01-26,NA,NA,NA,-0.0126340090000003
DZ,2020-01-27,NA,NA,NA,-0.0113877040000003
DZ,2020-01-28,NA,NA,NA,-0.0113877040000003
DZ,2020-01-29,NA,NA,NA,-0.0113877040000003
DZ,2020-01-30,NA,NA,NA,-0.0113877040000003
DZ,2020-01-31,NA,NA,NA,-0.0113877040000003
DZ,2020-02-01,NA,NA,NA,-0.0113877040000003
DZ,2020-02-02,NA,NA,NA,-0.0113877040000003
DZ,2020-02-03,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-04,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-05,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-06,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-07,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-08,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-09,NA,NA,NA,-6.7339000000025e-4
DZ,2020-02-10,NA,NA,NA,-0.0111164450000002
DZ,2020-02-11,NA,NA,NA,-0.0111164450000002
DZ,2020-02-12,NA,NA,NA,-0.0111164450000002
DZ,2020-02-13,NA,NA,NA,-0.0111164450000002
DZ,2020-02-14,NA,NA,NA,-0.0111164450000002
DZ,2020-02-15,NA,NA,NA,-0.0111164450000002
DZ,2020-02-16,NA,NA,NA,-0.0111164450000002
DZ,2020-02-17,NA,NA,NA,-0.0206336650000003
DZ,2020-02-18,NA,NA,NA,-0.0206336650000003
DZ,2020-02-19,NA,NA,NA,-0.0206336650000003
DZ,2020-02-20,NA,NA,NA,-0.0206336650000003
DZ,2020-02-21,NA,NA,NA,-0.0206336650000003
DZ,2020-02-22,NA,NA,NA,-0.0206336650000003
DZ,2020-02-23,NA,NA,NA,-0.0206336650000003
DZ,2020-02-24,NA,NA,NA,-0.0399661220000004
DZ,2020-02-25,NA,NA,NA,-0.0399661220000004
DZ,2020-02-26,NA,NA,NA,-0.0399661220000004
DZ,2020-02-27,NA,NA,NA,-0.0399661220000004
DZ,2020-02-28,NA,NA,NA,-0.0399661220000004
DZ,2020-02-29,NA,NA,NA,-0.0399661220000004
DZ,2020-03-01,NA,NA,NA,-0.0399661220000004
DZ,2020-03-02,NA,NA,NA,-0.0252763060000003
DZ,2020-03-03,NA,NA,NA,-0.0252763060000003
DZ,2020-03-04,NA,NA,NA,-0.0252763060000003
DZ,2020-03-05,NA,NA,NA,-0.0252763060000003
DZ,2020-03-06,NA,NA,NA,-0.0252763060000003
DZ,2020-03-07,NA,NA,NA,-0.0252763060000003
DZ,2020-03-08,NA,NA,NA,-0.0252763060000003
DZ,2020-03-09,NA,NA,NA,0.0456897269999998
DZ,2020-03-10,NA,NA,NA,0.0456897269999998
DZ,2020-03-11,NA,NA,NA,0.0456897269999998
DZ,2020-03-12,NA,NA,NA,0.0456897269999998
DZ,2020-03-13,NA,NA,NA,0.0456897269999998
DZ,2020-03-14,NA,NA,NA,0.0456897269999998
DZ,2020-03-15,NA,NA,NA,0.0456897269999998
DZ,2020-03-16,NA,NA,NA,0.0404653429999998
DZ,2020-03-17,NA,NA,NA,0.0404653429999998
DZ,2020-03-18,NA,NA,NA,0.0404653429999998
DZ,2020-03-19,NA,NA,NA,0.0404653429999998
DZ,2020-03-20,NA,NA,NA,0.0404653429999998
DZ,2020-03-21,NA,NA,NA,0.0404653429999998
DZ,2020-03-22,NA,NA,NA,0.0404653429999998
DZ,2020-03-23,NA,NA,NA,0.0300688809999998
DZ,2020-03-24,NA,NA,NA,0.0300688809999998
DZ,2020-03-25,NA,NA,NA,0.0300688809999998
DZ,2020-03-26,NA,NA,NA,0.0300688809999998
DZ,2020-03-27,NA,NA,NA,0.0300688809999998
DZ,2020-03-28,NA,NA,NA,0.0300688809999998
DZ,2020-03-29,NA,NA,NA,0.0300688809999998
DZ,2020-03-30,NA,NA,NA,0.0414374019999998
DZ,2020-03-31,NA,NA,NA,0.0414374019999998
DZ,2020-04-01,NA,NA,NA,0.0414374019999998
DZ,2020-04-02,NA,NA,NA,0.0414374019999998
DZ,2020-04-03,NA,NA,NA,0.0414374019999998
DZ,2020-04-04,NA,NA,NA,0.0414374019999998
DZ,2020-04-05,NA,NA,NA,0.0414374019999998
DZ,2020-04-06,NA,NA,NA,0.107946996
DZ,2020-04-07,NA,NA,NA,0.107946996
DZ,2020-04-08,NA,NA,NA,0.107946996
DZ,2020-04-09,NA,NA,NA,0.107946996
DZ,2020-04-10,NA,NA,NA,0.107946996
DZ,2020-04-11,NA,NA,NA,0.107946996
DZ,2020-04-12,NA,NA,NA,0.107946996
DZ,2020-04-13,NA,NA,NA,0.0479723359999999
DZ,2020-04-14,NA,NA,NA,0.0479723359999999
DZ,2020-04-15,NA,NA,NA,0.0479723359999999
DZ,2020-04-16,NA,NA,NA,0.0479723359999999
DZ,2020-04-17,NA,NA,NA,0.0479723359999999
DZ,2020-04-18,NA,NA,NA,0.0479723359999999
DZ,2020-04-19,NA,NA,NA,0.0479723359999999
DZ,2020-04-20,NA,NA,NA,0.00133159799999976
DZ,2020-04-21,NA,NA,NA,0.00133159799999976
DZ,2020-04-22,NA,NA,NA,0.00133159799999976
DZ,2020-04-23,NA,NA,NA,0.00133159799999976
DZ,2020-04-24,NA,NA,NA,0.00133159799999976
DZ,2020-04-25,NA,NA,NA,0.00133159799999976
DZ,2020-04-26,NA,NA,NA,0.00133159799999976
DZ,2020-04-27,NA,NA,NA,-0.00901893400000022
DZ,2020-04-28,NA,NA,NA,-0.00901893400000022
DZ,2020-04-29,NA,NA,NA,-0.00901893400000022
DZ,2020-04-30,NA,NA,NA,-0.00901893400000022
DZ,2020-05-01,NA,NA,NA,-0.00901893400000022
DZ,2020-05-02,NA,NA,NA,-0.00901893400000022
DZ,2020-05-03,NA,NA,NA,-0.00901893400000022
DZ,2020-05-04,NA,NA,NA,0.0191969779999998
DZ,2020-05-05,NA,NA,NA,0.0191969779999998
DZ,2020-05-06,NA,NA,NA,0.0191969779999998
DZ,2020-05-07,NA,NA,NA,0.0191969779999998
DZ,2020-05-08,NA,NA,NA,0.0191969779999998
DZ,2020-05-09,NA,NA,NA,0.0191969779999998
DZ,2020-05-10,NA,NA,NA,0.0191969779999998
DZ,2020-05-11,NA,NA,NA,0.0309188249999997
DZ,2020-05-12,NA,NA,NA,0.0309188249999997
DZ,2020-05-13,NA,NA,NA,0.0309188249999997
DZ,2020-05-14,NA,NA,NA,0.0309188249999997
DZ,2020-05-15,NA,NA,NA,0.0309188249999997
DZ,2020-05-16,NA,NA,NA,0.0309188249999997
DZ,2020-05-17,NA,NA,NA,0.0309188249999997
DZ,2020-05-18,NA,NA,NA,0.0324879849999996
DZ,2020-05-19,NA,NA,NA,0.0324879849999996
DZ,2020-05-20,NA,NA,NA,0.0324879849999996
DZ,2020-05-21,NA,NA,NA,0.0324879849999996
DZ,2020-05-22,NA,NA,NA,0.0324879849999996
DZ,2020-05-23,NA,NA,NA,0.0324879849999996
DZ,2020-05-24,NA,NA,NA,0.0324879849999996
DZ,2020-05-25,NA,NA,NA,0.0324879849999996
DZ,2020-05-26,NA,NA,NA,0.0324879849999996
DZ,2020-05-27,NA,NA,NA,0.0324879849999996
DZ,2020-05-28,NA,NA,NA,0.0324879849999996
DZ,2020-05-29,NA,NA,NA,0.0324879849999996
DZ,2020-05-30,NA,NA,NA,0.0324879849999996
DZ,2020-05-31,NA,NA,NA,0.0324879849999996
DZ,2020-06-01,NA,NA,NA,0.0349686569999996
EG,2020-01-01,NA,NA,-0.047413246967329674,0
EG,2020-01-02,NA,NA,-0.047413246967329674,0
EG,2020-01-03,NA,NA,-0.047413246967329674,0
EG,2020-01-04,NA,NA,-0.047413246967329674,0
EG,2020-01-05,NA,NA,-0.047413246967329674,0
EG,2020-01-06,NA,NA,-0.047413246967329674,0
EG,2020-01-07,NA,NA,-0.047413246967329674,0
EG,2020-01-08,NA,NA,-0.047413246967329674,0
EG,2020-01-09,NA,NA,-0.047413246967329674,0
EG,2020-01-10,NA,NA,-0.047413246967329674,0
EG,2020-01-11,NA,NA,-0.047413246967329674,0
EG,2020-01-12,NA,NA,-0.047413246967329674,0
EG,2020-01-13,NA,NA,-0.047413246967329674,0
EG,2020-01-14,NA,NA,-0.047413246967329674,0
EG,2020-01-15,NA,NA,-0.047413246967329674,0
EG,2020-01-16,NA,NA,-0.047413246967329674,0
EG,2020-01-17,NA,NA,-0.047413246967329674,0
EG,2020-01-18,NA,NA,-0.047413246967329674,0
EG,2020-01-19,NA,NA,-0.047413246967329674,0
EG,2020-01-20,NA,NA,-0.047413246967329674,0
EG,2020-01-21,NA,NA,-0.047413246967329674,0
EG,2020-01-22,NA,NA,-0.047413246967329674,0
EG,2020-01-23,NA,NA,-0.047413246967329674,0
EG,2020-01-24,NA,NA,-0.047413246967329674,0
EG,2020-01-25,NA,NA,-0.047413246967329674,0
EG,2020-01-26,NA,NA,-0.047413246967329674,0
EG,2020-01-27,NA,NA,-0.047413246967329674,-0.0392518068482412
EG,2020-01-28,NA,NA,-0.047413246967329674,-0.0392518068482412
EG,2020-01-29,NA,NA,-0.047413246967329674,-0.0392518068482412
EG,2020-01-30,NA,NA,-0.047413246967329674,-0.0392518068482412
EG,2020-01-31,NA,-14.6981065598722,-0.047413246967329674,-0.0392518068482412
EG,2020-02-01,NA,NA,0.056338839040149656,-0.0392518068482412
EG,2020-02-02,NA,NA,0.056338839040149656,-0.0392518068482412
EG,2020-02-03,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-04,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-05,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-06,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-07,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-08,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-09,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-10,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-11,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-12,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-13,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-14,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-15,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-16,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-17,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-18,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-19,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-20,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-21,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-22,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-23,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-24,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-25,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-26,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-27,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-28,NA,NA,0.056338839040149656,0.00929053525396979
EG,2020-02-29,NA,16.3382633216434,0.056338839040149656,0.00929053525396979
EG,2020-03-01,NA,NA,0.09139209664062806,0.00929053525396979
EG,2020-03-02,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-03,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-04,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-05,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-06,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-07,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-08,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-09,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-10,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-11,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-12,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-13,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-14,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-15,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-16,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-17,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-18,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-19,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-20,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-21,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-22,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-23,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-24,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-25,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-26,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-27,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-28,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-29,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-30,NA,NA,0.09139209664062806,0.0917031753900683
EG,2020-03-31,NA,28.3315499585947,0.09139209664062806,0.0917031753900683
EG,2020-04-01,NA,NA,-0.0075261774214607,0.0917031753900683
EG,2020-04-02,NA,NA,-0.0075261774214607,0.0917031753900683
EG,2020-04-03,NA,NA,-0.0075261774214607,0.0917031753900683
EG,2020-04-04,NA,NA,-0.0075261774214607,0.0917031753900683
EG,2020-04-05,NA,NA,-0.0075261774214607,0.0917031753900683
EG,2020-04-06,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-07,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-08,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-09,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-10,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-11,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-12,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-13,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-14,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-15,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-16,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-17,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-18,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-19,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-20,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-21,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-22,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-23,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-24,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-25,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-26,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-27,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-28,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-29,NA,NA,-0.0075261774214607,-0.00729203742221051
EG,2020-04-30,NA,-2.25785322643821,-0.0075261774214607,-0.00729203742221051
EG,2020-05-01,NA,NA,0.409126445216,-0.00729203742221051
EG,2020-05-02,NA,NA,0.409126445216,-0.00729203742221051
EG,2020-05-03,NA,NA,0.409126445216,-0.00729203742221051
EG,2020-05-04,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-05,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-06,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-07,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-08,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-09,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-10,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-11,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-12,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-13,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-14,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-15,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-16,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-17,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-18,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-19,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-20,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-21,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-22,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-23,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-24,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-25,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-26,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-27,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-28,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-29,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-30,NA,NA,0.409126445216,0.409437523965442
EG,2020-05-31,NA,126.82919801696,0.409126445216,0.409437523965442
EG,2020-06-01,NA,NA,NA,1.1485548875593
ES,2020-01-01,NA,NA,-0.3682577390502257,0
ES,2020-01-02,NA,NA,-0.3682577390502257,0
ES,2020-01-03,NA,NA,-0.3682577390502257,0
ES,2020-01-04,NA,NA,-0.3682577390502257,0
ES,2020-01-05,-25.7780417335158,NA,-0.3682577390502257,0
ES,2020-01-06,NA,NA,-0.2869659891851957,0
ES,2020-01-07,NA,NA,-0.2869659891851957,0
ES,2020-01-08,NA,NA,-0.2869659891851957,0
ES,2020-01-09,NA,NA,-0.2869659891851957,0
ES,2020-01-10,NA,NA,-0.2869659891851957,0
ES,2020-01-11,NA,NA,-0.2869659891851957,0
ES,2020-01-12,-20.0876192429637,NA,-0.2869659891851957,0
ES,2020-01-13,NA,NA,-0.18275363315521573,0
ES,2020-01-14,NA,NA,-0.18275363315521573,0
ES,2020-01-15,NA,NA,-0.18275363315521573,0
ES,2020-01-16,NA,NA,-0.18275363315521573,0
ES,2020-01-17,NA,NA,-0.18275363315521573,0
ES,2020-01-18,NA,NA,-0.18275363315521573,0
ES,2020-01-19,-12.7927543208651,NA,-0.18275363315521573,0
ES,2020-01-20,NA,NA,-0.06931191304281414,0
ES,2020-01-21,NA,NA,-0.06931191304281414,0
ES,2020-01-22,NA,NA,-0.06931191304281414,0
ES,2020-01-23,NA,NA,-0.06931191304281414,0
ES,2020-01-24,NA,NA,-0.06931191304281414,0
ES,2020-01-25,NA,NA,-0.06931191304281414,0
ES,2020-01-26,-4.85183391299699,NA,-0.06931191304281414,0
ES,2020-01-27,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-01-28,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-01-29,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-01-30,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-01-31,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-02-01,NA,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-02-02,-1.64722756305453,NA,-0.02353182232935043,-0.00252756197571754
ES,2020-02-03,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-04,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-05,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-06,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-07,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-08,NA,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-09,-12.3820170583891,NA,-0.17688595797698714,-0.130322675015413
ES,2020-02-10,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-11,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-12,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-13,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-14,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-15,NA,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-16,-16.6049095382199,NA,-0.23721299340314142,-0.180595204537208
ES,2020-02-17,NA,NA,-0.30450789310344,-0.23667428762079
ES,2020-02-18,NA,NA,-0.30450789310344,-0.23667428762079
ES,2020-02-19,NA,NA,-0.30450789310344,-0.23667428762079
ES,2020-02-20,NA,NA,-0.30450789310344,-0.23667428762079
ES,2020-02-21,NA,NA,-0.30450789310344,-0.23667428762079
ES,2020-02-22,NA,NA,-0.30450789310344,-0.23667428762079
